Date,Time,Visitors in Blue Lagoon,Visitors in Machu Picchu,Visitors in Taj Mahal,Visitors in Doge's Palace,Visitors in Louvre Museum,Average Age - Blue Lagoon,Average Age - Machu Picchu,Average Age - Taj Mahal,Average Age - Doge's Palace,Average Age - Louvre Museum
2023-02-15,12:00,4710,2526,63828,5576,20448,35,31,23,19,35
2023-02-15,14:00,3615,3282,61968,4820,27441,25,29,32,26,30
2023-02-15,16:00,3504,3783,40605,5545,29720,34,26,27,42,40
2023-02-15,18:00,3795,3569,33482,5892,26115,26,24,31,35,34
2023-02-16,8:00,4412,3566,33463,5900,26076,28,35,27,26,52
2023-02-16,10:00,4399,3587,41860,5546,26895,26,28,30,28,53
2023-02-16,12:00,3987,3568,32912,5726,26548,31,26,26,26,52
2023-02-16,14:00,3956,3300,64648,5986,28989,29,33,31,22,54
2023-02-16,16:00,3654,3428,60855,4794,23496,35,35,27,40,51
2023-02-16,18:00,3912,3478,30866,3765,22182,22,22,23,35,30
2023-02-17,8:00,3904,3108,39834,5771,25811,30,28,32,21,31
2023-02-17,10:00,3647,3566,44294,3903,23326,34,29,28,23,42
2023-02-17,12:00,4881,3027,44566,4057,28837,30,29,25,27,53
2023-02-17,14:00,4533,3290,31112,4484,27825,32,30,30,30,29
2023-02-17,16:00,4350,3534,65670,5572,26719,26,26,24,42,53
2023-02-17,18:00,3774,3425,64492,5673,27522,35,26,32,31,40
2023-02-18,8:00,4757,3751,43114,5731,28660,32,27,23,23,45
2023-02-18,10:00,4689,3411,29517,5769,26785,28,23,32,26,37
2023-02-18,12:00,5016,3471,44018,4445,28531,30,30,25,20,27
2023-02-18,14:00,4588,3144,39431,3251,21069,34,25,32,19,40
2023-02-18,16:00,3478,2605,36210,5363,25562,28,24,32,33,51
2023-02-18,18:00,3957,3231,66132,5525,27749,33,34,27,36,37
2023-02-19,8:00,3562,3481,69324,3740,24887,23,25,27,22,34
2023-02-19,10:00,4972,2632,39531,4242,24674,34,22,28,28,42
2023-02-19,12:00,3370,3033,34588,4014,23570,23,24,34,30,30
2023-02-19,14:00,3874,3468,31311,4615,29075,32,22,24,29,28
2023-02-19,16:00,4551,3560,28987,5778,29807,32,32,27,43,36
2023-02-19,18:00,4264,3506,31321,5616,28048,29,25,26,39,48
2023-02-20,8:00,4191,3678,64615,5605,29361,35,23,31,29,43
2023-02-20,10:00,4530,3752,68365,5918,28156,33,29,32,27,34
2023-02-20,12:00,4768,3634,41654,5556,29848,30,27,26,21,33
2023-02-20,14:00,3473,2517,31052,4063,25866,25,35,29,28,39
2023-02-20,16:00,3307,3316,28726,3385,24139,30,29,27,40,37
2023-02-20,18:00,3562,3297,31760,3460,25629,33,31,29,44,43
2023-02-21,8:00,4548,3293,29875,4751,0,25,23,28,22,0
2023-02-21,10:00,4047,2643,66993,5772,0,29,22,26,25,0
2023-02-21,12:00,3854,3750,64033,5407,0,27,34,33,28,0
2023-02-21,14:00,3497,3428,33443,3961,0,34,25,23,21,0
2023-02-21,16:00,3693,3553,31744,5723,0,29,26,28,33,0
2023-02-21,18:00,4145,3575,44977,5755,0,29,29,31,44,0
2023-02-22,8:00,3903,3640,29774,5679,28199,35,22,25,21,37
2023-02-22,10:00,5090,3785,38651,5519,28260,25,34,27,28,51
2023-02-22,12:00,4503,3768,60935,5611,29063,25,28,31,24,51
2023-02-22,14:00,3438,3757,63808,3831,25353,33,25,27,21,52
2023-02-22,16:00,3849,2549,44715,4736,22910,34,24,30,42,44
2023-02-22,18:00,4989,3177,39641,5305,20008,28,25,29,41,33
2023-02-23,8:00,3683,3305,42376,5970,20622,33,34,28,19,39
2023-02-23,10:00,4399,2715,33889,5163,26073,31,22,30,24,50
2023-02-23,12:00,3609,3157,33054,3814,20360,23,23,31,20,30
2023-02-23,14:00,3925,3422,63868,5549,28367,29,25,34,30,32
2023-02-23,16:00,4587,3471,64200,5873,28269,22,25,32,44,51
2023-02-23,18:00,4646,3729,44585,5609,29809,34,26,31,40,31
2023-02-24,8:00,3917,3672,29842,5955,27907,30,23,23,20,35
2023-02-24,10:00,4124,3646,38058,5587,26209,24,22,30,19,33
2023-02-24,12:00,4504,3585,37101,4213,29467,34,29,31,27,48
2023-02-24,14:00,4976,2569,40497,5261,29122,23,22,23,19,40
2023-02-24,16:00,4499,3473,64658,5632,23943,32,32,24,33,36
2023-02-24,18:00,4223,3349,67544,5160,24869,27,31,26,35,40
2023-02-25,8:00,4827,2745,35718,4257,28128,32,28,29,23,33
2023-02-25,10:00,3819,3273,41851,3791,29285,26,23,24,22,49
2023-02-25,12:00,3752,3737,39777,3782,20877,24,26,25,30,32
2023-02-25,14:00,4452,3434,29628,4813,27487,29,23,26,29,30
2023-02-25,16:00,4887,3539,28386,5577,26699,24,34,26,44,46
2023-02-25,18:00,4731,3498,66031,5671,29695,23,27,33,37,35
2023-02-26,8:00,4400,3797,66439,5788,28499,25,28,32,24,50
2023-02-26,10:00,4515,3677,41392,5532,28460,23,28,24,22,45
2023-02-26,12:00,4799,3450,30282,4643,24143,23,33,25,24,33
2023-02-26,14:00,3119,3654,29856,3206,22523,25,25,30,30,30
2023-02-26,16:00,4509,2603,43670,4383,26270,26,27,29,35,52
2023-02-26,18:00,4075,3445,29998,3439,28583,34,23,29,44,46
2023-02-27,8:00,3528,3100,65476,5950,26623,28,33,32,26,41
2023-02-27,10:00,3952,3432,69428,4646,25088,28,29,26,20,30
2023-02-27,12:00,3856,2893,32669,5783,27564,34,24,30,28,39
2023-02-27,14:00,4579,3000,40336,4949,23659,28,33,27,29,43
2023-02-27,16:00,3837,3582,37342,5569,28970,31,27,31,42,52
2023-02-27,18:00,4898,3650,35064,5867,28449,34,26,30,30,27
2023-02-28,8:00,3670,3408,35446,5715,0,26,25,23,23,0
2023-02-28,10:00,4426,3478,61431,5603,0,35,34,27,29,0
2023-02-28,12:00,4818,3451,65624,4277,0,28,25,33,23,0
2023-02-28,14:00,4064,3397,35461,5577,0,29,29,31,26,0
2023-02-28,16:00,4127,3420,29819,4047,0,28,31,26,31,0
2023-02-28,18:00,2905,3425,38516,4511,0,26,32,34,35,0
2023-03-01,8:00,3969,2550,41749,5292,25333,34,29,32,19,48
2023-03-01,10:00,4092,2685,30658,5445,28675,27,24,33,20,33
2023-03-01,12:00,3395,2533,63500,5715,27858,22,31,28,26,36
2023-03-01,14:00,3344,3330,68566,4704,26223,29,27,32,19,32
2023-03-01,16:00,4955,3519,30120,5808,27293,33,24,23,34,53
2023-03-01,18:00,4973,3725,32020,5883,26532,28,29,24,45,32
2023-03-02,8:00,5047,3646,38213,5934,27848,22,28,34,25,46
2023-03-02,10:00,4070,3591,31259,5831,27884,29,34,27,27,42
2023-03-02,12:00,3815,3722,38081,3895,29205,24,25,23,22,47
2023-03-02,14:00,4316,2709,61823,5526,22161,30,27,28,23,51
2023-03-02,16:00,3459,3528,61474,5565,21464,25,31,24,35,28
2023-03-02,18:00,4133,2871,41467,5612,20643,30,25,25,42,49
2023-03-03,8:00,3774,2959,34990,4159,27107,33,24,27,26,53
2023-03-03,10:00,3084,3332,31134,4726,25351,35,34,23,28,27
2023-03-03,12:00,3683,3334,44743,5068,24553,25,30,23,29,27
2023-03-03,14:00,3571,3150,43434,3572,28422,32,24,29,27,34
2023-03-03,16:00,3269,3520,61141,5603,27627,35,25,30,32,49
2023-03-03,18:00,3978,3493,61635,5913,29850,25,30,23,44,43
2023-03-04,8:00,4902,3528,38135,5744,26610,27,25,23,20,27
2023-03-04,10:00,3901,3490,40966,5804,29918,25,31,28,30,29
2023-03-04,12:00,3854,3491,31361,4876,26206,26,35,33,27,37
2023-03-04,14:00,4907,3074,35835,5725,21543,34,33,26,25,51
2023-03-04,16:00,4143,2528,39172,3324,21466,25,26,24,32,30
2023-03-04,18:00,3891,3221,60006,5524,29108,28,28,26,30,43
2023-03-05,8:00,4487,3723,63267,5953,26236,27,35,28,29,54
2023-03-05,10:00,4918,2832,34564,5119,21181,27,27,29,27,38
2023-03-05,12:00,4033,2796,39411,4835,25150,25,23,28,25,36
2023-03-05,14:00,3516,3329,33906,4625,28919,23,25,31,25,47
2023-03-05,16:00,3623,3692,44028,5504,28146,26,31,27,32,43
2023-03-05,18:00,3812,3572,35611,5518,28272,24,29,28,33,41
2023-03-06,8:00,3699,3607,60913,5669,26851,24,32,27,23,34
2023-03-06,10:00,4735,3423,62011,5773,26440,35,26,26,20,38
2023-03-06,12:00,3907,3498,39246,3453,26719,34,32,29,27,35
2023-03-06,14:00,3877,2905,41790,5368,25860,23,35,25,19,45
2023-03-06,16:00,3274,3555,39738,3860,24680,31,28,23,36,33
2023-03-06,18:00,4771,2638,42730,5001,23472,24,23,26,36,42
2023-03-07,8:00,3311,3002,39120,4260,0,25,23,25,25,0
2023-03-07,10:00,4310,3325,61829,5676,0,28,24,29,24,0
2023-03-07,12:00,3382,3373,68767,4565,0,29,24,25,21,0
2023-03-07,14:00,3796,2528,41703,4236,0,33,27,31,26,0
2023-03-07,16:00,3364,3542,28929,5682,0,26,32,23,40,0
2023-03-07,18:00,4414,3715,39951,5644,0,34,26,23,37,0
2023-03-08,8:00,3689,3750,43845,5764,26669,31,27,26,27,45
2023-03-08,10:00,4054,3441,43747,5587,29894,26,32,23,28,33
2023-03-08,12:00,3837,3698,65744,5927,27542,33,31,30,21,46
2023-03-08,14:00,3733,3391,61900,5293,29463,33,29,29,29,44
2023-03-08,16:00,4902,3171,37649,4342,22415,24,31,23,37,30
2023-03-08,18:00,3926,2563,34980,4754,20453,22,24,33,45,30
2023-03-09,8:00,2857,3414,35069,4955,26090,26,28,23,20,37
2023-03-09,10:00,3741,3333,37591,5165,25217,24,34,26,19,39
2023-03-09,12:00,4221,2665,28442,3944,25387,24,33,26,23,32
2023-03-09,14:00,3817,3042,66218,5593,27083,28,33,27,25,33
2023-03-09,16:00,3601,3770,64652,5954,28547,25,24,25,30,50
2023-03-09,18:00,4605,3631,37370,5750,29379,29,30,27,35,48
2023-03-10,8:00,4441,3681,35597,5749,28881,23,22,29,19,45
2023-03-10,10:00,4438,3428,42325,5781,29564,27,24,28,30,29
2023-03-10,12:00,4118,3594,32458,3943,29054,29,29,23,29,44
2023-03-10,14:00,3396,3005,34591,4269,22458,23,27,33,27,45
2023-03-10,16:00,3245,2833,69449,5873,29355,27,24,25,37,30
2023-03-10,18:00,3729,3503,62309,4731,26028,29,33,25,43,44
2023-03-11,8:00,4620,3332,42138,3757,25447,27,24,33,24,36
2023-03-11,10:00,4888,2936,30169,5194,26334,28,26,32,27,45
2023-03-11,12:00,3799,3522,34313,3725,24559,27,26,33,23,29
2023-03-11,14:00,3975,3001,36315,5844,28749,30,24,31,25,36
2023-03-11,16:00,3273,3745,36036,5818,27660,26,29,30,43,33
2023-03-11,18:00,5039,3792,66789,5827,27948,23,22,29,42,39
2023-03-12,8:00,3934,3693,60785,5502,28210,34,32,29,20,27
2023-03-12,10:00,4232,3486,34139,5527,26059,22,27,26,30,50
2023-03-12,12:00,4287,3548,34344,4604,24334,33,28,32,23,53
2023-03-12,14:00,3374,3604,42973,3356,28092,29,33,26,25,39
2023-03-12,16:00,3495,2782,33619,5137,28524,35,29,34,41,52
2023-03-12,18:00,4307,2861,29936,5154,20189,32,22,23,31,47
2023-03-13,8:00,4238,2878,63807,5832,26008,24,24,26,26,52
2023-03-13,10:00,4357,3397,67151,3886,27482,27,32,28,27,36
2023-03-13,12:00,3677,3055,37493,4337,20295,24,30,26,22,34
2023-03-13,14:00,3832,2855,40355,4612,22929,25,34,27,22,54
2023-03-13,16:00,3118,3427,31236,5986,28548,28,29,32,43,46
2023-03-13,18:00,5015,3416,43848,5830,26176,33,35,31,33,43
2023-03-14,8:00,4078,3526,30352,5749,0,33,35,26,22,0
2023-03-14,10:00,3967,3778,61932,5558,0,35,28,33,27,0
2023-03-14,12:00,3966,3567,68556,3914,0,30,34,29,29,0
2023-03-14,14:00,4511,3005,33498,4538,0,25,31,28,19,0
2023-03-14,16:00,3577,3255,38582,5486,0,23,23,24,32,0
2023-03-14,18:00,3262,3275,41865,5550,0,25,24,32,30,0
2023-03-15,8:00,4817,2730,37569,5854,22700,23,22,30,25,41
2023-03-15,10:00,3212,3215,32857,4190,28788,25,35,31,22,54
2023-03-15,12:00,3735,3461,60340,5640,29909,27,30,24,27,28
2023-03-15,14:00,4391,3447,60382,3533,27355,27,26,28,24,48
2023-03-15,16:00,3469,3701,36491,5612,26127,35,22,29,38,27
2023-03-15,18:00,4693,3613,28138,5608,20221,34,35,24,34,50
2023-03-16,8:00,4941,3614,28358,5861,27292,26,24,30,20,44
2023-03-16,10:00,3975,3557,37714,5844,28598,34,35,23,29,53
2023-03-16,12:00,4712,3468,29627,5344,27558,30,34,24,26,33
2023-03-16,14:00,4924,2892,69495,5945,25873,31,31,33,21,42
2023-03-16,16:00,3456,3284,66626,5263,24714,34,33,32,30,33
2023-03-16,18:00,3416,2766,33004,5803,26491,30,25,34,38,44
2023-03-17,8:00,3649,2568,41283,5177,22078,23,30,29,27,30
2023-03-17,10:00,3693,3546,34652,3575,28333,25,22,27,22,46
2023-03-17,12:00,4767,3461,30151,3941,22839,29,33,23,25,30
2023-03-17,14:00,4364,3227,37429,3589,26244,33,30,30,20,30
2023-03-17,16:00,4384,3560,66905,5607,29513,30,27,27,36,51
2023-03-17,18:00,3631,3493,62834,5716,28750,31,29,29,37,46
2023-03-18,8:00,4775,3573,40452,5898,27313,22,26,23,27,51
2023-03-18,10:00,4883,3564,44212,5759,26291,33,30,28,29,38
2023-03-18,12:00,4902,3514,29307,4023,27714,24,30,24,29,30
2023-03-18,14:00,4508,2719,42852,5567,21135,32,22,28,19,50
2023-03-18,16:00,3809,3455,30660,5443,26357,29,23,25,44,38
2023-03-18,18:00,4116,2530,63730,5977,22247,23,35,31,33,45
2023-03-19,8:00,3741,3722,66207,3617,26548,35,24,27,23,54
2023-03-19,10:00,4825,2842,29140,3806,24516,35,31,34,19,43
2023-03-19,12:00,3347,2876,29708,3767,28804,26,24,30,25,37
2023-03-19,14:00,3455,3329,31630,3743,26006,32,31,34,28,33
2023-03-19,16:00,3266,3504,38485,5991,29929,23,27,30,38,45
2023-03-19,18:00,4169,3426,40021,5730,27548,31,29,29,39,35
2023-03-20,8:00,4902,3626,66538,5871,28639,27,35,29,21,34
2023-03-20,10:00,4347,3401,69702,5508,28333,29,29,27,29,39
2023-03-20,12:00,4042,3758,44859,3902,26670,33,29,33,30,37
2023-03-20,14:00,4096,2600,35684,4423,20028,29,27,25,19,53
2023-03-20,16:00,3198,3732,29207,5920,26532,34,30,31,43,37
2023-03-20,18:00,4351,2557,41331,4822,24511,22,27,27,31,53
2023-03-21,8:00,4560,2888,29960,5268,0,22,33,33,29,0
2023-03-21,10:00,3681,3191,60557,5810,0,28,29,23,20,0
2023-03-21,12:00,4944,3540,60882,5835,0,31,27,25,26,0
2023-03-21,14:00,4147,3360,32761,4986,0,22,30,30,25,0
2023-03-21,16:00,3385,3419,33867,5887,0,26,32,34,41,0
2023-03-21,18:00,3768,3654,40869,5583,0,34,34,29,41,0
2023-03-22,8:00,4883,3716,35166,5933,29052,25,34,27,26,34
2023-03-22,10:00,5181,3437,40982,5870,29364,33,31,25,30,35
2023-03-22,12:00,4106,3547,67929,5547,26333,25,33,26,25,49
2023-03-22,14:00,3720,3736,65347,5114,27210,35,24,32,21,27
2023-03-22,16:00,4694,2885,35269,3277,23539,28,30,29,32,44
2023-03-22,18:00,3360,3132,41527,4508,22557,29,28,33,38,44
2023-03-23,8:00,3139,3225,30454,3847,20526,34,30,25,30,44
2023-03-23,10:00,4725,2953,40991,5387,22807,24,25,32,26,31
2023-03-23,12:00,4329,3180,30808,3752,29387,27,35,30,19,53
2023-03-23,14:00,4698,2822,66642,5985,27753,33,24,26,23,33
2023-03-23,16:00,4823,3624,63825,5781,27672,28,34,23,39,53
2023-03-23,18:00,5086,3400,31536,5549,28368,23,34,32,44,51
2023-03-24,8:00,5106,3706,43309,5757,23911,25,26,33,23,29
2023-03-24,10:00,4303,3660,31802,5810,28786,28,32,34,21,49
2023-03-24,12:00,4776,3412,34142,4583,29115,26,28,33,28,43
2023-03-24,14:00,4022,3414,37094,5687,21654,35,26,26,21,45
2023-03-24,16:00,4872,3407,60364,5769,24841,26,25,33,38,27
2023-03-24,18:00,3984,3759,64258,4357,24041,23,22,31,38,28
2023-03-25,8:00,4372,3420,43688,5993,25024,27,25,25,27,38
2023-03-25,10:00,4411,3324,29863,3303,24018,31,32,28,24,38
2023-03-25,12:00,2930,3570,44499,3965,29039,34,34,33,27,52
2023-03-25,14:00,4675,2790,35084,5342,26867,31,24,32,23,49
2023-03-25,16:00,3715,3731,36016,5836,26773,26,23,30,40,32
2023-03-25,18:00,5114,3493,62384,5716,28130,30,31,34,33,27
2023-03-26,8:00,5099,3660,63935,5560,26542,24,30,24,24,37
2023-03-26,10:00,4886,3677,41127,5979,26321,35,35,34,24,35
2023-03-26,12:00,5161,3758,42482,5260,29016,33,26,27,19,51
2023-03-26,14:00,3335,3404,35742,5163,28977,31,28,26,29,33
2023-03-26,16:00,3940,3196,44165,5848,24635,26,35,29,42,29
2023-03-26,18:00,3980,3186,30490,5342,22883,35,26,30,42,45
2023-03-27,8:00,4860,3449,66980,5814,25884,31,29,26,20,50
2023-03-27,10:00,4907,3586,69134,5540,20448,27,33,27,26,54
2023-03-27,12:00,4969,3391,29137,5272,23310,27,26,26,20,33
2023-03-27,14:00,4518,3320,31420,4495,29017,30,34,32,29,42
2023-03-27,16:00,3387,3468,33845,5665,26489,29,31,33,35,46
2023-03-27,18:00,4931,3503,31906,5926,27905,31,30,31,35,38
2023-03-28,8:00,4325,3645,40413,5996,0,27,32,24,19,0
2023-03-28,10:00,4542,3560,60276,5749,0,33,30,34,22,0
2023-03-28,12:00,4596,3599,61999,3853,0,34,31,28,19,0
2023-03-28,14:00,3575,2715,34337,4869,0,29,30,33,25,0
2023-03-28,16:00,4381,3445,39944,5885,0,25,27,26,36,0
2023-03-28,18:00,3003,3411,43906,5738,0,25,31,27,31,0
2023-03-29,8:00,4188,3007,40306,5131,28576,35,22,29,20,54
2023-03-29,10:00,3860,2515,38503,4326,20294,28,22,27,21,28
2023-03-29,12:00,3274,2997,62841,5725,21238,34,22,30,26,48
2023-03-29,14:00,4603,3531,64208,5125,29033,24,31,26,29,32
2023-03-29,16:00,3940,3604,39590,5562,29786,29,28,25,37,52
2023-03-29,18:00,3903,3764,38886,5793,27000,34,32,24,40,33
2023-03-30,8:00,4685,3438,40866,5883,26761,24,29,31,19,36
2023-03-30,10:00,4169,3488,29088,5805,29945,31,33,26,22,35
2023-03-30,12:00,4385,3655,31363,4477,28816,27,35,30,30,46
2023-03-30,14:00,4331,3491,60024,5679,21098,32,25,27,22,36
2023-03-30,16:00,4410,3371,69764,3239,21737,28,31,27,41,28
2023-03-30,18:00,4186,3148,37959,3719,22189,30,28,33,33,42
2023-03-31,8:00,3428,3499,40935,4839,26818,27,28,26,20,33
2023-03-31,10:00,3871,3697,36068,5793,22765,23,28,25,24,47
2023-03-31,12:00,3467,2970,35295,5483,21222,25,27,23,22,35
2023-03-31,14:00,3926,2883,36392,3662,27942,27,30,31,29,45
2023-03-31,16:00,4001,3577,68448,5727,29242,28,25,28,30,36
2023-03-31,18:00,3853,3476,63747,5687,28453,33,29,23,45,48
2023-04-01,8:00,4556,3587,38433,5812,29899,22,29,31,29,45
2023-04-01,10:00,4469,3414,43038,5982,26614,28,34,26,27,33
2023-04-01,12:00,3686,3691,39528,5677,26227,30,35,34,27,36
2023-04-01,14:00,4404,3330,43743,3542,20410,24,27,24,19,36
2023-04-01,16:00,4248,2824,36605,4396,22945,23,22,23,42,30
2023-04-01,18:00,4611,2713,62014,5938,28102,29,24,29,37,46
2023-04-02,8:00,3421,3407,61381,4402,24786,34,32,25,24,54
2023-04-02,10:00,4189,2668,29098,4821,29069,27,26,30,26,40
2023-04-02,12:00,3596,2829,37101,5380,23791,28,22,27,28,52
2023-04-02,14:00,3737,3479,28187,5598,26786,27,27,26,25,50
2023-04-02,16:00,3710,3704,39948,5512,28109,35,33,33,40,44
2023-04-02,18:00,4160,3545,38207,5527,27350,23,24,28,32,44
2023-04-03,8:00,4445,3662,65409,5583,27739,28,22,27,30,33
2023-04-03,10:00,4039,3403,62092,5980,27986,35,25,34,27,47
2023-04-03,12:00,4798,3489,33242,5590,26878,27,25,28,26,43
2023-04-03,14:00,3510,2952,36549,4389,21200,32,25,26,28,30
2023-04-03,16:00,2834,3259,33185,5540,27300,28,30,28,31,44
2023-04-03,18:00,3416,2810,43271,4803,29799,34,28,23,30,34
2023-04-04,8:00,3920,3027,33776,4393,0,33,24,32,27,0
2023-04-04,10:00,4895,2726,67913,5585,0,33,22,24,25,0
2023-04-04,12:00,4215,3673,67547,3844,0,26,32,28,24,0
2023-04-04,14:00,4631,3477,35823,3647,0,32,31,27,20,0
2023-04-04,16:00,3718,3428,43717,5677,0,34,34,29,39,0
2023-04-04,18:00,3868,3550,35355,5989,0,29,22,28,45,0
2023-04-05,8:00,4237,3644,34465,5842,28605,35,30,25,26,29
2023-04-05,10:00,4074,3669,40737,5751,29295,34,34,23,19,38
2023-04-05,12:00,4948,3478,61497,5514,29399,32,35,26,23,32
2023-04-05,14:00,4579,3632,62555,3934,28953,34,22,31,29,33
2023-04-05,16:00,3289,3300,30951,4842,22121,32,25,28,43,33
2023-04-05,18:00,4265,2652,32727,5497,21279,23,33,31,42,46
2023-04-06,8:00,3781,3600,33686,3800,23582,28,28,30,25,43
2023-04-06,10:00,3487,2778,31701,5372,24197,22,32,30,29,53
2023-04-06,12:00,4826,2556,30780,5360,29821,29,33,31,25,45
2023-04-06,14:00,3680,3476,67398,5968,27604,23,33,28,30,32
2023-04-06,16:00,3836,3585,61588,5636,29136,26,32,32,39,32
2023-04-06,18:00,4100,3797,30368,5746,26192,25,24,33,45,33
2023-04-07,8:00,3651,3492,43592,5995,22377,27,24,28,24,53
2023-04-07,10:00,3702,3675,28436,5665,29000,29,34,31,25,49
2023-04-07,12:00,4984,3557,30828,5397,27085,24,22,34,21,27
2023-04-07,14:00,4647,3286,29556,5590,28645,28,31,29,26,33
2023-04-07,16:00,3898,3192,67570,5932,22621,28,31,27,41,27
2023-04-07,18:00,4428,3558,67480,3779,28810,32,24,26,31,30
2023-04-08,8:00,4237,2939,43061,3982,28828,22,29,30,19,42
2023-04-08,10:00,4839,3088,38576,5568,22941,35,24,32,24,44
2023-04-08,12:00,3269,3665,44566,3731,22348,23,31,26,22,48
2023-04-08,14:00,4689,3162,35190,4712,26778,25,32,31,30,49
2023-04-08,16:00,4527,3637,33565,5991,27479,29,23,28,45,32
2023-04-08,18:00,4026,3688,67241,5599,29036,31,27,30,44,44
2023-04-09,8:00,3709,3630,67651,5751,28249,27,30,24,24,45
2023-04-09,10:00,5188,3417,29589,5969,28721,29,23,29,27,29
2023-04-09,12:00,4114,3472,28159,4300,22065,34,29,33,27,34
2023-04-09,14:00,2867,3216,40145,4870,22349,30,22,29,22,40
2023-04-09,16:00,4469,3030,43373,4615,25743,30,28,34,39,41
2023-04-09,18:00,3588,3230,34555,4635,24432,32,26,34,45,30
2023-04-10,8:00,4873,2825,69203,5672,26175,25,23,23,30,28
2023-04-10,10:00,3507,3745,68244,4074,27265,34,32,29,27,36
2023-04-10,12:00,4575,3095,42743,5448,26103,26,23,33,21,48
2023-04-10,14:00,4289,3420,41333,3416,21090,31,25,34,19,31
2023-04-10,16:00,3259,3595,41341,5875,27782,28,23,33,40,31
2023-04-10,18:00,3946,3729,29228,5707,28820,28,35,23,39,41
2023-04-11,8:00,3924,3601,33590,5573,0,25,28,26,23,0
2023-04-11,10:00,4266,3743,66919,5510,0,31,32,27,22,0
2023-04-11,12:00,4656,3740,65585,4813,0,24,26,33,21,0
2023-04-11,14:00,3267,3022,37227,5682,0,29,32,29,19,0
2023-04-11,16:00,3386,3358,34046,4017,0,29,31,25,33,0
2023-04-11,18:00,2991,3599,40237,4496,0,32,25,34,43,0
2023-04-12,8:00,4436,2717,43649,3890,29487,35,32,32,23,41
2023-04-12,10:00,4823,2944,32945,4799,26808,35,35,30,26,39
2023-04-12,12:00,3627,3264,67927,5631,23556,28,33,25,27,29
2023-04-12,14:00,4574,3421,67016,5147,26327,34,33,31,28,47
2023-04-12,16:00,4331,3782,42027,5771,26796,22,29,28,34,31
2023-04-12,18:00,4863,3768,43920,5818,23019,32,26,26,45,47
2023-04-13,8:00,3815,3479,41752,5831,27203,28,25,28,24,27
2023-04-13,10:00,3776,3406,31167,5936,28861,22,26,33,25,51
2023-04-13,12:00,5188,3671,39989,5076,26664,30,23,34,29,36
2023-04-13,14:00,4553,3238,66352,5608,23094,25,27,29,26,40
2023-04-13,16:00,3760,3215,69009,3984,22977,34,25,31,38,48
2023-04-13,18:00,4080,2923,42087,3596,20962,31,30,32,32,46
2023-04-14,8:00,3825,3023,30437,4281,27387,24,34,32,28,27
2023-04-14,10:00,3406,3220,43275,4703,25725,27,24,29,27,46
2023-04-14,12:00,4670,3189,33276,5233,25489,25,30,27,27,36
2023-04-14,14:00,4760,3438,36859,4814,27268,29,34,27,26,52
2023-04-14,16:00,4867,3627,67818,5959,29873,23,22,31,35,46
2023-04-14,18:00,3778,3672,64728,5560,27183,23,24,28,43,50
2023-04-15,8:00,3994,3687,33738,5868,26372,24,32,30,23,46
2023-04-15,10:00,4768,3696,33793,5620,24245,29,30,34,30,54
2023-04-15,12:00,4475,3533,32523,5966,26284,28,34,28,21,46
2023-04-15,14:00,4161,3483,33571,3745,27617,31,26,24,21,45
2023-04-15,16:00,3397,2782,44209,5743,29796,30,25,26,34,27
2023-04-15,18:00,4168,2903,69010,5996,26279,34,27,26,30,38
2023-04-16,8:00,4307,3265,69298,3704,20095,23,35,27,26,39
2023-04-16,10:00,3868,3148,30224,4292,24369,27,22,25,30,54
2023-04-16,12:00,4308,3103,36389,5408,22911,24,33,30,29,30
2023-04-16,14:00,3256,3636,43927,4837,29941,34,30,26,24,48
2023-04-16,16:00,4699,3716,39684,5875,28925,22,33,29,37,54
2023-04-16,18:00,4876,3658,38640,5705,28897,33,29,26,45,36
2023-04-17,8:00,3671,3502,68662,5644,27200,24,24,33,30,30
2023-04-17,10:00,3822,3454,66361,5556,29944,34,26,25,23,46
2023-04-17,12:00,3875,3656,29948,4608,27772,33,34,25,22,46
2023-04-17,14:00,4999,2600,40091,3468,21099,28,30,27,26,33
2023-04-17,16:00,3372,3397,39992,5146,25396,22,34,32,45,46
2023-04-17,18:00,4123,3312,34318,4677,28041,25,23,34,45,49
2023-04-18,8:00,3670,2725,40180,5946,0,25,23,24,20,0
2023-04-18,10:00,3653,3442,60234,5505,0,34,33,24,25,0
2023-04-18,12:00,4994,3662,69120,4064,0,26,27,31,24,0
2023-04-18,14:00,4168,2736,28522,5597,0,31,29,23,27,0
2023-04-18,16:00,3206,3425,40718,5609,0,26,24,31,34,0
2023-04-18,18:00,3787,3520,37821,5982,0,23,24,23,35,0
2023-04-19,8:00,3603,3797,33832,5906,29510,25,22,26,28,28
2023-04-19,10:00,4506,3581,40820,5637,27810,35,28,31,20,39
2023-04-19,12:00,4748,3598,67122,5550,28030,22,34,32,26,41
2023-04-19,14:00,4238,3742,65842,4699,20807,35,24,24,25,40
2023-04-19,16:00,4159,3483,29316,4310,20050,23,25,29,38,54
2023-04-19,18:00,3724,2814,41200,3795,24645,22,33,24,32,28
2023-04-20,8:00,3429,3472,43206,4178,25277,32,30,28,28,36
2023-04-20,10:00,4463,3409,29378,3930,20055,22,22,24,28,41
2023-04-20,12:00,3974,2731,29519,3256,23664,32,24,31,27,37
2023-04-20,14:00,3559,2919,65777,5725,26743,27,32,28,29,41
